SA2_16_CODE,SA2_16,LGA_24_CODE,LGA_24,Ratio,Mode,Persons
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Train,23
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Bus,19
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Ferry,7
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Tram,0
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Taxi,3
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,"Car, as driver",3499
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,"Car, as passenger",233
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Truck,154
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Motorbike/scooter,44
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Bicycle,6
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Walked only,200
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Other Mode,59
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Worked at home,739
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Did not go to work,626
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Not stated,85
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Not applicable,4726
101051540,Goulburn Region,17640,Upper Lachlan,0.5049626,Total,10428
101061541,Yass,18710,Yass Valley,1,Train,4
101061541,Yass,18710,Yass Valley,1,Bus,44
101061541,Yass,18710,Yass Valley,1,Ferry,0
101061541,Yass,18710,Yass Valley,1,Tram,0
101061541,Yass,18710,Yass Valley,1,Taxi,5
101061541,Yass,18710,Yass Valley,1,"Car, as driver",1973
101061541,Yass,18710,Yass Valley,1,"Car, as passenger",172
101061541,Yass,18710,Yass Valley,1,Truck,60
101061541,Yass,18710,Yass Valley,1,Motorbike/scooter,8
101061541,Yass,18710,Yass Valley,1,Bicycle,5
101061541,Yass,18710,Yass Valley,1,Walked only,115
101061541,Yass,18710,Yass Valley,1,Other Mode,18
101061541,Yass,18710,Yass Valley,1,Worked at home,131
101061541,Yass,18710,Yass Valley,1,Did not go to work,406
101061541,Yass,18710,Yass Valley,1,Not stated,29
101061541,Yass,18710,Yass Valley,1,Not applicable,2225
101061541,Yass,18710,Yass Valley,1,Total,5181
101061542,Yass Region,18710,Yass Valley,0.8385465,Train,10
101061542,Yass Region,18710,Yass Valley,0.8385465,Bus,71
101061542,Yass Region,18710,Yass Valley,0.8385465,Ferry,0
101061542,Yass Region,18710,Yass Valley,0.8385465,Tram,0
101061542,Yass Region,18710,Yass Valley,0.8385465,Taxi,4
101061542,Yass Region,18710,Yass Valley,0.8385465,"Car, as driver",3848
101061542,Yass Region,18710,Yass Valley,0.8385465,"Car, as passenger",313
101061542,Yass Region,18710,Yass Valley,0.8385465,Truck,141
101061542,Yass Region,18710,Yass Valley,0.8385465,Motorbike/scooter,54
101061542,Yass Region,18710,Yass Valley,0.8385465,Bicycle,6
101061542,Yass Region,18710,Yass Valley,0.8385465,Walked only,186
101061542,Yass Region,18710,Yass Valley,0.8385465,Other Mode,47
101061542,Yass Region,18710,Yass Valley,0.8385465,Worked at home,642
101061542,Yass Region,18710,Yass Valley,0.8385465,Did not go to work,623
101061542,Yass Region,18710,Yass Valley,0.8385465,Not stated,76
101061542,Yass Region,18710,Yass Valley,0.8385465,Not applicable,3069
101061542,Yass Region,18710,Yass Valley,0.8385465,Total,9089
101061543,Young,13910,Hilltops,1,Train,4
101061543,Young,13910,Hilltops,1,Bus,11
101061543,Young,13910,Hilltops,1,Ferry,0
101061543,Young,13910,Hilltops,1,Tram,0
101061543,Young,13910,Hilltops,1,Taxi,16
101061543,Young,13910,Hilltops,1,"Car, as driver",2924
101061543,Young,13910,Hilltops,1,"Car, as passenger",245
101061543,Young,13910,Hilltops,1,Truck,80
101061543,Young,13910,Hilltops,1,Motorbike/scooter,9
101061543,Young,13910,Hilltops,1,Bicycle,6
101061543,Young,13910,Hilltops,1,Walked only,182
101061543,Young,13910,Hilltops,1,Other Mode,20
101061543,Young,13910,Hilltops,1,Worked at home,191
101061543,Young,13910,Hilltops,1,Did not go to work,440
101061543,Young,13910,Hilltops,1,Not stated,58
101061543,Young,13910,Hilltops,1,Not applicable,4164
101061543,Young,13910,Hilltops,1,Total,8348
101061544,Young Region,13910,Hilltops,1,Train,3
101061544,Young Region,13910,Hilltops,1,Bus,9
101061544,Young Region,13910,Hilltops,1,Ferry,0
101061544,Young Region,13910,Hilltops,1,Tram,0
101061544,Young Region,13910,Hilltops,1,Taxi,4
101061544,Young Region,13910,Hilltops,1,"Car, as driver",1775
101061544,Young Region,13910,Hilltops,1,"Car, as passenger",123
101061544,Young Region,13910,Hilltops,1,Truck,96
101061544,Young Region,13910,Hilltops,1,Motorbike/scooter,17
101061544,Young Region,13910,Hilltops,1,Bicycle,4
101061544,Young Region,13910,Hilltops,1,Walked only,226
101061544,Young Region,13910,Hilltops,1,Other Mode,52
101061544,Young Region,13910,Hilltops,1,Worked at home,454
101061544,Young Region,13910,Hilltops,1,Did not go to work,293
101061544,Young Region,13910,Hilltops,1,Not stated,49
101061544,Young Region,13910,Hilltops,1,Not applicable,2949
101061544,Young Region,13910,Hilltops,1,Total,6060
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Train,241
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Bus,22
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Ferry,11
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Tram,0
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Taxi,5
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,"Car, as driver",2377
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,"Car, as passenger",115
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Truck,29
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Motorbike/scooter,16
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Bicycle,6
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Walked only,36
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Other Mode,18
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Worked at home,314
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Did not go to work,394
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Not stated,29
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Not applicable,2112
102011028,Avoca Beach - Copacabana,11650,Central Coast (NSW),1,Total,5741
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Train,537
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Bus,27
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Ferry,18
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Tram,0
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Taxi,8
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,"Car, as driver",2827
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,"Car, as passenger",155
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Truck,52
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Motorbike/scooter,17
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Bicycle,12
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Walked only,41
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Other Mode,24
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Worked at home,402
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Did not go to work,581
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Not stated,44
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Not applicable,4098
102011029,Box Head - MacMasters Beach,11650,Central Coast (NSW),1,Total,8836
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Train,113
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Bus,7
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Ferry,8
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Tram,0
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Taxi,3
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,"Car, as driver",1195
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,"Car, as passenger",68
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Truck,54
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Motorbike/scooter,16
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Bicycle,0
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Walked only,143
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Other Mode,35
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Worked at home,341
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Did not go to work,212
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Not stated,43
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Not applicable,1706
102011030,Calga - Kulnura,11650,Central Coast (NSW),1,Total,3955
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Train,405
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Bus,45
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Ferry,11
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Tram,0
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Taxi,5
102011031,Erina - Green Point,11650,Central Coast (NSW),1,"Car, as driver",3589
102011031,Erina - Green Point,11650,Central Coast (NSW),1,"Car, as passenger",260
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Truck,61
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Motorbike/scooter,23
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Bicycle,22
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Walked only,120
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Other Mode,23
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Worked at home,441
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Did not go to work,578
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Not stated,40
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Not applicable,6051
102011031,Erina - Green Point,11650,Central Coast (NSW),1,Total,11675
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Train,1085
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Bus,177
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Ferry,4
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Tram,0
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Taxi,6
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,"Car, as driver",5111
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,"Car, as passenger",383
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Truck,46
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Motorbike/scooter,45
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Bicycle,32
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Walked only,307
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Other Mode,29
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Worked at home,373
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Did not go to work,841
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Not stated,61
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Not applicable,7190
102011032,Gosford - Springfield,11650,Central Coast (NSW),1,Total,15692
102011033,Kariong,11650,Central Coast (NSW),1,Train,237
102011033,Kariong,11650,Central Coast (NSW),1,Bus,33
102011033,Kariong,11650,Central Coast (NSW),1,Ferry,0
102011033,Kariong,11650,Central Coast (NSW),1,Tram,0
102011033,Kariong,11650,Central Coast (NSW),1,Taxi,5
102011033,Kariong,11650,Central Coast (NSW),1,"Car, as driver",2164
102011033,Kariong,11650,Central Coast (NSW),1,"Car, as passenger",170
102011033,Kariong,11650,Central Coast (NSW),1,Truck,34
102011033,Kariong,11650,Central Coast (NSW),1,Motorbike/scooter,17
102011033,Kariong,11650,Central Coast (NSW),1,Bicycle,5
102011033,Kariong,11650,Central Coast (NSW),1,Walked only,24
102011033,Kariong,11650,Central Coast (NSW),1,Other Mode,16
102011033,Kariong,11650,Central Coast (NSW),1,Worked at home,129
102011033,Kariong,11650,Central Coast (NSW),1,Did not go to work,309
102011033,Kariong,11650,Central Coast (NSW),1,Not stated,18
102011033,Kariong,11650,Central Coast (NSW),1,Not applicable,1811
102011033,Kariong,11650,Central Coast (NSW),1,Total,4967
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Train,194
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Bus,26
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Ferry,5
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Tram,0
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Taxi,3
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,"Car, as driver",1988
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,"Car, as passenger",104
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Truck,27
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Motorbike/scooter,10
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Bicycle,6
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Walked only,44
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Other Mode,12
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Worked at home,137
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Did not go to work,347
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Not stated,36
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Not applicable,3110
102011034,Kincumber - Picketts Valley,11650,Central Coast (NSW),1,Total,6057
102011035,Narara,11650,Central Coast (NSW),1,Train,386
102011035,Narara,11650,Central Coast (NSW),1,Bus,38
102011035,Narara,11650,Central Coast (NSW),1,Ferry,0
102011035,Narara,11650,Central Coast (NSW),1,Tram,0
102011035,Narara,11650,Central Coast (NSW),1,Taxi,9
102011035,Narara,11650,Central Coast (NSW),1,"Car, as driver",2091
102011035,Narara,11650,Central Coast (NSW),1,"Car, as passenger",156
102011035,Narara,11650,Central Coast (NSW),1,Truck,23
102011035,Narara,11650,Central Coast (NSW),1,Motorbike/scooter,22
102011035,Narara,11650,Central Coast (NSW),1,Bicycle,8
102011035,Narara,11650,Central Coast (NSW),1,Walked only,12
102011035,Narara,11650,Central Coast (NSW),1,Other Mode,14
102011035,Narara,11650,Central Coast (NSW),1,Worked at home,135
102011035,Narara,11650,Central Coast (NSW),1,Did not go to work,361
102011035,Narara,11650,Central Coast (NSW),1,Not stated,33
102011035,Narara,11650,Central Coast (NSW),1,Not applicable,2033
102011035,Narara,11650,Central Coast (NSW),1,Total,5321
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Train,366
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Bus,23
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Ferry,0
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Tram,0
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Taxi,3
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,"Car, as driver",2545
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,"Car, as passenger",196
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Truck,40
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Motorbike/scooter,14
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Bicycle,6
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Walked only,49
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Other Mode,13
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Worked at home,180
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Did not go to work,446
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Not stated,20
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Not applicable,2446
102011036,Niagara Park - Lisarow,11650,Central Coast (NSW),1,Total,6355
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Train,529
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Bus,40
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Ferry,4
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Tram,0
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Taxi,3
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,"Car, as driver",1541
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,"Car, as passenger",121
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Truck,16
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Motorbike/scooter,17
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Bicycle,15
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Walked only,28
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Other Mode,11
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Worked at home,163
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Did not go to work,312
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Not stated,24
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Not applicable,2275
102011037,Point Clare - Koolewong,11650,Central Coast (NSW),1,Total,5087
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Train,159
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Bus,39
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Ferry,3
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Tram,0
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Taxi,0
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,"Car, as driver",2245
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,"Car, as passenger",114
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Truck,38
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Motorbike/scooter,10
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Bicycle,9
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Walked only,36
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Other Mode,10
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Worked at home,177
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Did not go to work,318
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Not stated,28
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Not applicable,2437
102011038,Saratoga - Davistown,11650,Central Coast (NSW),1,Total,5624
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Train,396
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Bus,71
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Ferry,3
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Tram,0
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Taxi,8
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,"Car, as driver",4412
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,"Car, as passenger",280
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Truck,71
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Motorbike/scooter,20
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Bicycle,14
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Walked only,114
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Other Mode,42
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Worked at home,466
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Did not go to work,611
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Not stated,56
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Not applicable,4395
102011039,Terrigal - North Avoca,11650,Central Coast (NSW),1,Total,10967
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Train,1486
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Bus,149
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Ferry,40
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Tram,4
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Taxi,14
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,"Car, as driver",5060
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,"Car, as passenger",424
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Truck,76
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Motorbike/scooter,38
102011040,Umina - Booker Bay - Patonga,11650,Central Coast (NSW),1,Bicycle,43
